"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BDKRB1",0,7.59379420557091,0.461,0.008,0
"FST",0,7.52754312564469,0.588,0.027,0
"FGF7",0,7.34618500991435,0.604,0.033,0
"IL13RA2",0,6.961312361512,0.297,0.019,0
"PTGDS",0,6.89800272313971,0.638,0.029,0
"CCL20",0,6.89210055774194,0.758,0.255,0
"MEDAG",0,6.84672496410406,0.516,0.022,0
"PDPN",0,6.75119612957573,0.824,0.043,0
"CLMP",0,6.65446309119666,0.892,0.064,0
"SBSN",0,6.49557083922831,0.28,0.008,0
"PTGS2",0,6.38610459364452,0.676,0.165,0
"CXCL14",0,6.38580171293448,0.562,0.027,0
"KCNK1",0,6.15983437951083,0.393,0.011,0
"GJB2",0,6.02867972365829,0.457,0.022,0
"SLC19A3",0,5.99336110974276,0.354,0.011,0
"MIR100HG",0,5.87246146363169,0.474,0.029,0
"BNC2",0,5.83122488983778,0.661,0.056,0
"CFD",0,5.75235521785654,0.601,0.046,0
"C2orf83",0,5.74335828356434,0.446,0.035,0
"FAP",0,5.64850467125414,0.595,0.031,0
"BDKRB2",0,5.64030413569833,0.289,0.009,0
"AC023202.1",0,5.63518361586693,0.296,0.016,0
"PTX3",0,5.44985277136686,0.384,0.031,0
"VTN",0,5.40292927428057,0.51,0.026,0
"CHRDL2",0,5.36651877745631,0.347,0.021,0
"SDK1",0,5.3581106914875,0.638,0.065,0
"DMKN",0,5.26635731395029,0.413,0.033,0
"AC003092.1",0,5.24088150601385,0.32,0.029,0
"IL11",0,5.19512405164254,0.412,0.069,0
"DLGAP1",0,5.1459916223879,0.569,0.092,0
"ADAMTS5",0,5.14051016498304,0.413,0.045,0
"MFAP4",0,5.13781209117603,0.536,0.042,0
"PRRX1",0,5.10479891880867,0.542,0.042,0
"OLR1",0,5.10298488181195,0.603,0.061,0
"MME-AS1",0,5.09781972224227,0.499,0.029,0
"CEMIP",0,5.07039641081077,0.46,0.12,0
"PTPRN",0,5.00892561520297,0.283,0.014,0
"PID1",0,4.98382875219677,0.657,0.089,0
"MME",0,4.92474591901312,0.936,0.204,0
"GJA1",0,4.90695247541663,0.891,0.143,0
"TMEM52B",0,4.85621192199596,0.597,0.051,0
"RDH10",0,4.79790444226807,0.515,0.07,0
"AC025580.2",0,4.78228893238779,0.483,0.082,0
"SERPINE2",0,4.77655921996655,0.938,0.457,0
"GDNF",0,4.71107664855581,0.271,0.015,0
"S100A16",0,4.70972447107344,0.548,0.049,0
"PDGFRA",0,4.63502651662348,0.758,0.086,0
"MMP1",0,4.62766979348132,0.55,0.241,0
"PTGS1",0,4.62326932985394,0.307,0.024,0
"EREG",0,4.61151705333014,0.408,0.114,0
"WDR86",0,4.6100630739383,0.273,0.017,0
"PLA2G4A",0,4.60396806101908,0.516,0.05,0
"INHBA",0,4.5920588842659,0.649,0.168,0
"FLRT2",0,4.56609731416476,0.317,0.015,0
"HMGA2",0,4.5429238504597,0.448,0.061,0
"LINC02484",0,4.52842343721257,0.39,0.056,0
"CHI3L1",0,4.52056126557559,0.397,0.077,0
"RDH10-AS1",0,4.44076833734606,0.336,0.031,0
"PDLIM4",0,4.43797870644709,0.474,0.048,0
"PDE7B",0,4.40682596667216,0.543,0.083,0
"CDCP1",0,4.40405306913842,0.579,0.08,0
"FAM43A",0,4.40212853180967,0.545,0.106,0
"MARCH3",0,4.37626810654381,0.525,0.073,0
"CRABP2",0,4.31315211005285,0.39,0.047,0
"VEGFC",0,4.31153802272513,0.579,0.058,0
"NRIP3",0,4.29617432202989,0.304,0.027,0
"AL138828.1",0,4.29211658466625,0.474,0.064,0
"MRC2",0,4.28103168512732,0.46,0.042,0
"TFPI2",0,4.20959218762705,0.974,0.659,0
"TNFSF15",0,4.20285661642487,0.626,0.15,0
"LOX",0,4.19556529933093,0.829,0.309,0
"BCL2A1",0,4.14349971397945,0.46,0.09,0
"PTGES",0,4.05520683831383,0.565,0.083,0
"NT5E",0,4.01367745217229,0.527,0.086,0
"ATP8B4",0,4.01081117447932,0.424,0.067,0
"PTPRT",0,4.00940779734281,0.386,0.076,0
"PCSK6",0,3.97861779903535,0.413,0.05,0
"BMP6",0,3.97819216406639,0.601,0.096,0
"SIRPA",0,3.97417627646464,0.493,0.057,0
"TMEM158",0,3.96677882558697,0.702,0.176,0
"PRDM1",0,3.95677020544613,0.314,0.039,0
"ABI3BP",0,3.94402185956916,0.667,0.181,0
"ELMO1",0,3.92452374052801,0.433,0.061,0
"TNFAIP6",0,3.88683749289029,0.684,0.137,0
"ADAMTS6",0,3.83583071449679,0.404,0.091,0
"GAS7",0,3.80771378057768,0.504,0.077,0
"IQGAP2",0,3.683395626135,0.454,0.081,0
"GEM",0,3.68045180318549,0.668,0.136,0
"ROR2",0,3.67181124283312,0.428,0.057,0
"SNTB1",0,3.61455563337718,0.373,0.061,0
"MT2A",0,3.6014019650728,0.997,0.972,0
"SVEP1",0,3.58739080510926,0.585,0.097,0
"C15orf48",0,3.57172391042017,0.546,0.165,0
"CXCL8",0,3.56483090178685,0.9,0.829,0
"GPC6",0,3.51118235371995,0.351,0.08,0
"FGF2",0,3.49705248424781,0.561,0.155,0
"CD36",0,3.48814516018695,0.651,0.254,0
"ADARB1",0,3.44643757841655,0.501,0.125,0
"MT1X",0,3.44265271650948,0.668,0.279,0
"PCOLCE2",0,3.44034878739895,0.346,0.054,0
"ECRG4",0,3.42051779899524,0.361,0.055,0
"TM4SF1",0,3.41122644887911,0.733,0.418,0
"TGFBI",0,3.40239484534631,0.953,0.489,0
"NNMT",0,3.38075265579889,0.511,0.123,0
"NRP1",0,3.35830189194053,0.616,0.187,0
"ABHD17C",0,3.3487037913914,0.345,0.069,0
"CD55",0,3.32814827152255,0.445,0.136,0
"TSPAN13",0,3.32286572289523,0.493,0.097,0
"FMOD",0,3.29491724481271,0.568,0.117,0
"ACPP",0,3.27829329691076,0.473,0.152,0
"STC1",0,3.27120197715287,0.934,0.454,0
"IGFBP2",0,3.25517261182656,0.706,0.279,0
"IGFBP3",0,3.25504454565819,0.862,0.556,0
"F11R",0,3.25137030858271,0.605,0.106,0
"CLEC2B",0,3.23160734720368,0.615,0.33,0
"IL7R",0,3.21085378129745,0.373,0.105,0
"RND3",0,3.20360155686348,0.887,0.485,0
"SQOR",0,3.17614670690324,0.565,0.113,0
"PTPRM",0,3.17259294532686,0.495,0.14,0
"IL33",0,3.15755301810132,0.499,0.219,0
"GPRC5A",0,3.14971519706549,0.512,0.131,0
"AP000926.2",0,3.10255181070619,0.408,0.069,0
"CA12",0,3.09905101595304,0.322,0.058,0
"APBB2",0,3.07348006823051,0.788,0.261,0
"XYLT1",0,3.06279581342138,0.399,0.086,0
"FBLN1",0,3.0272059952885,0.825,0.302,0
"BIRC3",0,3.00195966037174,0.482,0.168,0
"SLC16A10",0,3.00129318988005,0.469,0.146,0
"LUCAT1",0,2.92901664358499,0.638,0.264,0
"HOMER1",0,2.90525545322807,0.329,0.06,0
"APOE",0,2.87268319142365,0.901,0.582,0
"SLC12A8",0,2.85409415873748,0.385,0.116,0
"MMP2",0,2.84863695301214,0.581,0.168,0
"SESN3",0,2.83478933756985,0.382,0.1,0
"MATN2",0,2.82823415922548,0.46,0.122,0
"COL16A1",0,2.7898773657379,0.385,0.076,0
"NAV2",0,2.77423769331102,0.379,0.106,0
"MFHAS1",0,2.7586354807975,0.387,0.094,0
"LINC01695",0,2.75054877291673,0.448,0.149,0
"LUM",0,2.71422977419426,0.946,0.715,0
"FMNL2",0,2.6948292410182,0.814,0.397,0
"CSRP2",0,2.64713437934493,0.434,0.117,0
"HK2",0,2.61460922603084,0.615,0.176,0
"SLC16A4",0,2.58383196978853,0.455,0.164,0
"DSEL",0,2.57977247256958,0.588,0.195,0
"ARHGEF3",0,2.56508012208212,0.447,0.12,0
"GASK1B",0,2.50507047507531,0.488,0.143,0
"TFRC",0,2.48231365004569,0.687,0.399,0
"CREB5",0,2.45121446352217,0.693,0.299,0
"LMCD1",0,2.44091705040042,0.561,0.261,0
"IL24",0,2.4366128287375,0.801,0.416,0
"S100A6",0,2.43226827451651,0.977,0.788,0
"RCAN1",0,2.43223672429822,0.65,0.357,0
"AL110292.1",0,2.38389605538657,0.581,0.197,0
"TCF21",0,2.37444245509642,0.564,0.306,0
"COL21A1",0,2.36212466962192,0.434,0.115,0
"IER3",0,2.35261957881156,0.992,0.954,0
"HAND2-AS1",0,2.34607405351924,0.498,0.165,0
"HAND2",0,2.34143949117833,0.596,0.285,0
"HAPLN1",0,2.31691522799561,0.555,0.254,0
"CD68",0,2.31595604778297,0.618,0.231,0
"TENT5A",0,2.31465968945474,0.732,0.387,0
"RSPO3",0,2.29302756725903,0.799,0.481,0
"HPCAL1",0,2.29272084430965,0.438,0.129,0
"SERPINF1",0,2.28090313232736,0.738,0.283,0
"LIMK1",0,2.27910492796493,0.424,0.12,0
"DUSP6",0,2.27867904560625,0.552,0.272,0
"NINJ1",0,2.27802464649407,0.688,0.325,0
"GK",0,2.26928669010733,0.666,0.429,0
"METRNL",0,2.24868285437248,0.823,0.381,0
"QSOX1",0,2.23115511052164,0.629,0.248,0
"CLU",0,2.18089212413654,0.424,0.135,0
"STC2",0,2.17573405650232,0.617,0.34,0
"PLIN2",0,2.10070578389781,0.965,0.856,0
"NUCB2",0,2.0959433369915,0.91,0.714,0
"DTWD1",0,2.07404990368221,0.74,0.418,0
"PLAUR",0,2.0627907815712,0.912,0.67,0
"FOSL1",0,2.05501385551961,0.513,0.207,0
"P4HA2",0,2.0323675856586,0.76,0.467,0
"SLC6A8",0,2.01053589775282,0.645,0.308,0
"ECM1",0,2.00974872471503,0.684,0.363,0
"NEK6",0,1.99875348708247,0.598,0.234,0
"CASP4",0,1.99545310297882,0.592,0.249,0
"PCOLCE",0,1.96235707565864,0.784,0.464,0
"UPP1",0,1.94260051287105,0.738,0.525,0
"ERRFI1",0,1.9341995408814,0.854,0.634,0
"CTSL",0,1.92428438130597,0.964,0.894,0
"PRRX2",0,1.90236164434019,0.581,0.237,0
"HMGA1",0,1.89638249562361,0.742,0.448,0
"COL15A1",0,1.89175539189775,0.909,0.55,0
"CD44",0,1.8627178744489,0.953,0.729,0
"APOC1",0,1.83527360275061,0.656,0.415,0
"PAMR1",0,1.80997788800979,0.716,0.343,0
"ATP13A3",0,1.80412767925578,0.957,0.791,0
"RIPK2",0,1.80408557103397,0.665,0.357,0
"DNAJC1",0,1.79173147719302,0.944,0.827,0
"ZNF281",0,1.78788013233069,0.656,0.348,0
"PPIF",0,1.78228167493484,0.757,0.436,0
"CSTB",0,1.78087460320461,0.909,0.751,0
"MIR222HG",0,1.77696408397195,0.604,0.272,0
"ANXA1",0,1.77152851020816,0.844,0.593,0
"GABARAPL1",0,1.75080839541002,0.632,0.356,0
"DUSP1",0,1.74560327720025,0.746,0.587,0
"MCTP2",0,1.73552022951125,0.723,0.467,0
"HSPA5",0,1.73265994716453,0.963,0.936,0
"TIMP1",0,1.73009965142773,1,1,0
"RAI14",0,1.71974807333392,0.947,0.686,0
"IL6ST",0,1.71611988729312,0.983,0.939,0
"SH3PXD2B",0,1.7100517366526,0.663,0.371,0
"SERPINE1",0,1.70188129065163,0.921,0.671,0
"BASP1",0,1.69543578160117,0.98,0.91,0
"TNFRSF12A",0,1.68521088086563,0.844,0.57,0
"CREM",0,1.68349658960962,0.777,0.558,0
"SOCS3",0,1.62893745274593,0.695,0.467,0
"SLC39A14",0,1.62434033765104,0.616,0.324,0
"SMS",0,1.60757468280889,0.704,0.475,0
"NUP58",0,1.60707421045683,0.762,0.569,0
"IGFBP5",0,1.6042710191285,0.936,0.845,0
"ST3GAL1",0,1.60032317657098,0.685,0.387,0
"ITGA5",0,1.58009733270252,0.823,0.519,0
"ARID5B",0,1.57959952266437,0.953,0.779,0
"AKR1B1",0,1.57088375048607,0.719,0.452,0
"AGFG1",0,1.55250187454419,0.881,0.65,0
"DHRS7",0,1.54551366188402,0.7,0.433,0
"FLNB",0,1.54481864568333,0.621,0.324,0
"UAP1",0,1.53928191023445,0.648,0.373,0
"BZW1",0,1.53770200756641,0.929,0.775,0
"SLC3A2",0,1.53365738642729,0.782,0.563,0
"AGPAT4",0,1.52863926706715,0.759,0.449,0
"NRBF2",0,1.52151814098058,0.707,0.429,0
"SRPX",0,1.51787665317541,0.663,0.429,0
"RPS6KA3",0,1.51237785446748,0.772,0.49,0
"HLA-E",0,1.51143325416119,0.951,0.834,0
"SNX9",0,1.51111758749169,0.904,0.766,0
"MYDGF",0,1.5067135871022,0.96,0.891,0
"ETS2",0,1.49421636891624,0.858,0.576,0
"SLC4A7",0,1.49200461341286,0.675,0.443,0
"CASK",0,1.48338927782133,0.85,0.67,0
"CEBPB",0,1.43926576074365,0.969,0.877,0
"PPP1R15A",0,1.43858124268076,0.867,0.717,0
"LITAF",0,1.41774776621765,0.746,0.488,0
"MYO10",0,1.41344519444971,0.966,0.839,0
"SAT1",0,1.40905347482431,0.97,0.907,0
"ACSL4",0,1.39389490794503,0.838,0.652,0
"FAM107B",0,1.33672014809246,0.734,0.523,0
"TGIF1",0,1.32530731851148,0.741,0.495,0
"PVT1",0,1.30963539614495,0.665,0.361,0
"C1R",0,1.29570307382902,0.691,0.404,0
"FGFR1",0,1.29515562897254,0.837,0.619,0
"LMO4",0,1.27831584397825,0.775,0.605,0
"FTH1",0,1.26978235727141,1,1,0
"VDAC2",0,1.26267588942631,0.966,0.864,0
"TMSB10",0,1.25692116478812,0.998,0.986,0
"CHIC2",0,1.25248949091731,0.767,0.531,0
"TUBA1C",0,1.24584621042778,0.903,0.725,0
"RABGEF1",0,1.24297170148006,0.903,0.807,0
"MAN1A1",0,1.22837863514244,0.886,0.758,0
"NAMPT",0,1.22125401762054,0.989,0.967,0
"SNAPC1",0,1.21796285417922,0.723,0.492,0
"B4GALT1",0,1.21455509108195,0.765,0.542,0
"VEGFA",0,1.20215964641842,0.948,0.758,0
"GFPT2",0,1.20179773404662,0.751,0.471,0
"TBCA",0,1.19130393736759,0.968,0.941,0
"CDV3",0,1.18921226953542,0.964,0.846,0
"EIF5",0,1.16429486365063,0.915,0.754,0
"FTL",0,1.16213845575545,1,1,0
"SSR3",0,1.15758719829428,0.913,0.842,0
"LGALS3",0,1.13751085381451,0.876,0.748,0
"SELENOK",0,1.13576652899283,0.898,0.815,0
"DCN",0,1.13276753197969,0.989,0.953,0
"CTSB",0,1.13053340178622,0.938,0.91,0
"TUBB",0,1.12024526652604,0.953,0.853,0
"TXN",0,1.11994419915542,0.948,0.886,0
"UFM1",0,1.11821026049091,0.918,0.819,0
"CD63",0,1.09134528305721,0.999,0.998,0
"ASAP1",0,1.08751039579126,0.931,0.838,0
"CDH11",0,1.08275566477813,0.964,0.959,0
"HSP90B1",0,1.0729579209111,0.996,0.996,0
"HSPA9",0,1.06453290179161,0.861,0.736,0
"ATP6V0C",0,1.06445074775693,0.924,0.777,0
"SEC61B",0,1.06304119360084,0.984,0.95,0
"HLA-B",0,1.04567277998883,0.994,0.984,0
"PNRC1",0,1.02639273718097,0.952,0.897,0
"ELL2",0,1.02250238733915,0.953,0.848,0
"SEC61G",0,1.01265570485515,0.982,0.955,0
"BTG3",0,1.00860638895716,0.918,0.816,0
"BRI3",0,1.00166835175751,0.951,0.864,0
"SOD2",0,0.998143631444504,0.97,0.911,0
"PDXK",0,0.979595804299767,0.796,0.613,0
"S100A11",0,0.967428961280817,0.999,0.997,0
"FSTL1",0,0.966652827049214,0.949,0.889,0
"AFDN",0,0.963216245814587,0.931,0.781,0
"SELENOS",0,0.960492343668697,0.937,0.891,0
"PGM3",0,0.919596882065636,0.844,0.692,0
"SURF4",0,0.882471913711021,0.863,0.724,0
"SSR2",0,0.862160969544625,0.97,0.946,0
"ANXA5",0,0.860075499977039,0.996,0.989,0
"TUBA1B",0,0.858286490048081,0.955,0.9,0
"EIF1",0,0.849329144076189,0.999,0.999,0
"SUB1",0,0.845593281535608,0.981,0.961,0
"CHCHD2",0,0.845016368660513,0.987,0.972,0
"ACTN1",0,0.84320517708491,0.835,0.624,0
"EIF3I",0,0.834072917387355,0.854,0.735,0
"RPN1",0,0.824539956999229,0.842,0.715,0
"MTCH1",0,0.809366437710277,0.929,0.842,0
"ITGB1",0,0.805331101587872,0.991,0.988,0
"ARF4",0,0.79969176556991,0.947,0.886,0
"LMAN1",0,0.796638281306712,0.966,0.944,0
"HLA-C",0,0.780512599704159,0.975,0.952,0
"MIF",0,0.747061702714829,0.995,0.992,0
"HLA-A",0,0.744025160085568,0.993,0.986,0
"OSTC",0,0.740437368767354,0.963,0.945,0
"LAPTM4A",0,0.726127139420019,0.992,0.984,0
"TMED9",0,0.683805538545726,0.951,0.924,0
"PDIA3",0,0.674780426737929,0.977,0.971,0
"PPIB",0,0.648956114237781,0.993,0.993,0
"GNG5",0,0.589161240937267,0.969,0.946,0
"UBA52",0,0.544434375842714,1,1,0
"RPL7",0,0.513643207834636,0.999,0.999,0
"TPT1",0,0.497050112565914,1,1,0
"RPL8",0,0.481343197601597,1,0.999,0
"RPL24",0,0.461222997279735,1,1,0
"EEF1A1",0,0.432781972570051,1,1,0
"RPS24",0,0.403422395325861,1,1,0
"FAU",0,0.360651147269556,1,1,0
"MALAT1",0,-0.471816243253288,0.999,1,0
"MT-ND4",0,-0.471850975636304,0.999,1,0
"JMJD1C",0,-0.554944072635396,0.92,0.983,0
"PALM2-AKAP2",0,-0.569004756856802,0.96,0.995,0
"USP47",0,-0.582647245044518,0.811,0.93,0
"N4BP2L2",0,-0.587193900686711,0.843,0.946,0
"HES4",0,-0.612048208727571,0.47,0.81,0
"TOMM7",0,-0.626278627394184,0.951,0.988,0
"FGD4",0,-0.628478108846199,0.219,0.518,0
"POMP",0,-0.632694245341973,0.987,0.995,0
"ANO6",0,-0.654795246230528,0.889,0.958,0
"EPS8",0,-0.66254563247995,0.626,0.873,0
"RBFOX2",0,-0.672196831172958,0.892,0.964,0
"PTK2",0,-0.679425595295596,0.919,0.979,0
"ACTG1",0,-0.682612385053927,0.942,0.974,0
"MKLN1",0,-0.691009507170846,0.885,0.959,0
"JAK1",0,-0.691374205695736,0.933,0.986,0
"MT-ATP6",0,-0.692046332806576,0.999,0.999,0
"MT-CO3",0,-0.695037201339359,0.998,1,0
"PLEKHA5",0,-0.699869446313135,0.646,0.911,0
"TCF12",0,-0.716473768191394,0.787,0.936,0
"ATRX",0,-0.717165425287217,0.766,0.908,0
"CTNNA1",0,-0.718390183552562,0.901,0.968,0
"DSTN",0,-0.719838482735275,0.932,0.987,0
"SENP6",0,-0.724665372660679,0.73,0.883,0
"MRPS6",0,-0.734495084815503,0.813,0.936,0
"COL6A3",0,-0.735230876124459,0.901,0.998,0
"TBC1D5",0,-0.736663481049515,0.682,0.875,0
"RRAS",0,-0.761213113740873,0.724,0.901,0
"MT-ND3",0,-0.769038731560971,0.995,1,0
"WDFY3",0,-0.769433429513871,0.659,0.832,0
"PTPRA",0,-0.782169070237935,0.758,0.909,0
"NCKAP1",0,-0.784689933895668,0.732,0.914,0
"VCL",0,-0.786086628912203,0.801,0.935,0
"ATP2B4",0,-0.79416401969614,0.729,0.927,0
"MAP4",0,-0.823149211931912,0.872,0.974,0
"SPARC",0,-0.823656490980027,0.985,1,0
"TXNIP",0,-0.829457650934309,0.907,0.977,0
"PARD3",0,-0.832318451612611,0.77,0.929,0
"CNN3",0,-0.834629249641912,0.846,0.963,0
"LPP",0,-0.837492066353236,0.884,0.974,0
"KAT6A",0,-0.841906606941543,0.606,0.814,0
"WASHC4",0,-0.859776455999519,0.599,0.788,0
"DTNA",0,-0.86141575854108,0.145,0.371,0
"PSME1",0,-0.861875022085342,0.638,0.839,0
"GNG2",0,-0.874561562201068,0.414,0.698,0
"RAP1A",0,-0.878484857220428,0.748,0.896,0
"CLIP2",0,-0.888527776542629,0.704,0.861,0
"TDO2",0,-0.88948903704699,0.262,0.536,0
"C12orf57",0,-0.89042578504807,0.829,0.966,0
"CD46",0,-0.896355361776371,0.618,0.825,0
"LAMC1",0,-0.897727212010952,0.822,0.957,0
"EPB41L2",0,-0.919243094450369,0.626,0.85,0
"CSGALNACT1",0,-0.923259033989169,0.601,0.893,0
"ANAPC5",0,-0.926169624415117,0.509,0.741,0
"ROBO1",0,-0.926866049363323,0.599,0.833,0
"NID2",0,-0.929322122068953,0.743,0.951,0
"MBD5",0,-0.929545197226516,0.69,0.903,0
"MICOS13",0,-0.930556869086129,0.526,0.745,0
"BGN",0,-0.936489331372423,0.49,0.755,0
"ARL5A",0,-0.940338218238751,0.637,0.815,0
"PHF21A",0,-0.945103903297914,0.598,0.829,0
"ETS1",0,-0.947257028807313,0.701,0.926,0
"MPRIP",0,-0.947419080769706,0.527,0.746,0
"UBA2",0,-0.949729720736125,0.786,0.917,0
"ARID1B",0,-0.950736808903091,0.733,0.932,0
"SGCE",0,-0.952084690968727,0.545,0.762,0
"HIPK2",0,-0.958008858996304,0.767,0.946,0
"CYSTM1",0,-0.961606620205026,0.585,0.811,0
"DICER1",0,-0.974757306574505,0.582,0.817,0
"TAPBP",0,-0.976237648647091,0.539,0.755,0
"YWHAH",0,-0.977570096347756,0.522,0.741,0
"RAPH1",0,-0.980105637776143,0.671,0.857,0
"ANK3",0,-0.98497527314252,0.296,0.625,0
"DLEU2",0,-0.988480272002039,0.64,0.887,0
"PTBP2",0,-0.989884228456349,0.602,0.808,0
"GSN",0,-0.994153063524589,0.495,0.746,0
"SPATS2L",0,-0.995176161243056,0.733,0.934,0
"ECE1",0,-0.997098231425582,0.651,0.894,0
"TFPI",0,-0.997577643544446,0.992,1,0
"PTPRK",0,-1.00044615475991,0.647,0.848,0
"GLI3",0,-1.00524506769723,0.425,0.666,0
"MIR181A1HG",0,-1.00815706832406,0.501,0.747,0
"MFGE8",0,-1.0159846870026,0.456,0.709,0
"FILIP1L",0,-1.02381790284324,0.779,0.934,0
"KCNE4",0,-1.02601451429466,0.34,0.668,0
"ZFP36L1",0,-1.03304062271054,0.938,0.996,0
"GTF2I",0,-1.03316621506668,0.617,0.858,0
"MYADM",0,-1.03366528251682,0.487,0.733,0
"ZFHX3",0,-1.0340924891734,0.72,0.909,0
"MRTFA",0,-1.03552404251266,0.735,0.928,0
"UBE2E2",0,-1.03633257436135,0.69,0.855,0
"CHD9",0,-1.03762567568607,0.708,0.928,0
"MYO1B",0,-1.04162830557886,0.892,0.986,0
"HGF",0,-1.05258355255158,0.965,0.999,0
"EVA1C",0,-1.05765312730536,0.425,0.685,0
"SLC25A24",0,-1.05871140624427,0.42,0.661,0
"H19",0,-1.06003708422572,0.957,0.992,0
"MARCKSL1",0,-1.06077105202929,0.46,0.687,0
"SOCS1",0,-1.06580547770558,0.418,0.67,0
"PSIP1",0,-1.06808450297037,0.401,0.655,0
"KLF6",0,-1.06991921108921,0.748,0.946,0
"CD99",0,-1.07118404172493,0.744,0.931,0
"SOS1",0,-1.07636880004423,0.615,0.85,0
"DISC1",0,-1.07689646876486,0.38,0.649,0
"PEAK1",0,-1.07788668603826,0.767,0.933,0
"WDR60",0,-1.07852978890943,0.448,0.689,0
"SERPINB6",0,-1.07944371599561,0.613,0.842,0
"LAMB1",0,-1.09079988026974,0.591,0.804,0
"MAP1B",0,-1.09244659245638,0.516,0.838,0
"ARL2",0,-1.0987126078117,0.437,0.678,0
"BMPR1A",0,-1.09886891193207,0.407,0.664,0
"TES",0,-1.09999142069747,0.304,0.605,0
"BMPR2",0,-1.10052066940293,0.66,0.876,0
"RABGAP1L",0,-1.10100565227014,0.477,0.714,0
"COL4A2",0,-1.1025854808196,0.985,1,0
"FERMT2",0,-1.10414168851996,0.811,0.953,0
"TMEM165",0,-1.10781869245458,0.925,0.979,0
"FBXW7",0,-1.11094105007877,0.631,0.812,0
"EGFL6",0,-1.11135318743855,0.949,0.998,0
"SPTBN1",0,-1.11400603853469,0.835,0.982,0
"MT-CO1",0,-1.11590908581927,0.999,1,0
"ADGRE5",0,-1.11757008412717,0.39,0.63,0
"ADGRL2",0,-1.12349622722986,0.446,0.86,0
"TBL1XR1",0,-1.12579425260626,0.686,0.9,0
"MLLT10",0,-1.13246217706826,0.499,0.777,0
"SSRP1",0,-1.13562402040091,0.417,0.655,0
"ARL6IP5",0,-1.13797900286648,0.424,0.706,0
"ANP32A",0,-1.13993654485106,0.412,0.683,0
"AGAP1",0,-1.14530811608896,0.66,0.889,0
"FURIN",0,-1.1462559182352,0.375,0.607,0
"AC007319.1",0,-1.15412163612762,0.826,0.978,0
"COL5A3",0,-1.15601985841098,0.565,0.836,0
"SMYD3",0,-1.16111403939204,0.533,0.802,0
"MYOF",0,-1.16231916515617,0.619,0.82,0
"AFAP1L2",0,-1.16293197478371,0.331,0.642,0
"FTX",0,-1.16622617952206,0.83,0.98,0
"ETV6",0,-1.16883971595122,0.519,0.788,0
"WLS",0,-1.17038403748313,0.395,0.672,0
"UACA",0,-1.17098362714374,0.793,0.961,0
"PDLIM5",0,-1.17198188305652,0.816,0.961,0
"STX18",0,-1.17787548297844,0.369,0.604,0
"EPS15",0,-1.17907244747369,0.47,0.746,0
"JAK2",0,-1.17954964915862,0.537,0.805,0
"COL18A1",0,-1.18208586469488,0.54,0.82,0
"FAM89A",0,-1.18214685402417,0.352,0.602,0
"CEP112",0,-1.1833045717402,0.527,0.792,0
"ZMIZ1",0,-1.18489389634373,0.341,0.585,0
"CD2AP",0,-1.18699980299699,0.432,0.709,0
"ITM2C",0,-1.18814108074695,0.514,0.785,0
"LRRFIP2",0,-1.18924610962389,0.618,0.878,0
"KLHL5",0,-1.19149740846165,0.563,0.83,0
"TBX2",0,-1.1940901400207,0.602,0.871,0
"DLEU1",0,-1.19611354752358,0.377,0.66,0
"SEPTIN11",0,-1.19846593542826,0.801,0.977,0
"CSPP1",0,-1.20191804260448,0.433,0.689,0
"PDE8A",0,-1.20273098803075,0.709,0.914,0
"ROCK2",0,-1.21211611480254,0.78,0.963,0
"CCM2",0,-1.21386510908888,0.408,0.663,0
"SSBP2",0,-1.21694929135484,0.659,0.909,0
"MZT2A",0,-1.21710478509903,0.457,0.735,0
"FMNL3",0,-1.21907730282321,0.397,0.635,0
"RUFY3",0,-1.22696204786031,0.324,0.572,0
"PARP14",0,-1.22716952988068,0.453,0.762,0
"INPP5A",0,-1.22851055400946,0.429,0.677,0
"NCOA2",0,-1.22914532407137,0.392,0.671,0
"RAP1GDS1",0,-1.23022551665088,0.333,0.574,0
"EIF4EBP2",0,-1.23123340859545,0.469,0.737,0
"MGAT5",0,-1.23587082864981,0.42,0.713,0
"JAK3",0,-1.23815674554643,0.265,0.515,0
"LYST",0,-1.24081532477229,0.435,0.697,0
"SOD3",0,-1.2426482975645,0.605,0.829,0
"BCAS3",0,-1.24582953310352,0.416,0.668,0
"NID1",0,-1.24925283859778,0.747,0.958,0
"AL139317.5",0,-1.25193076920865,0.365,0.617,0
"PDGFA",0,-1.25309069234611,0.473,0.812,0
"MEIS2",0,-1.25386106997143,0.666,0.878,0
"LPAR1",0,-1.25571701180946,0.357,0.599,0
"C1orf21",0,-1.25832221748573,0.388,0.726,0
"BMP2",0,-1.25834105487247,0.347,0.654,0
"CCDC18-AS1",0,-1.26070815647522,0.382,0.627,0
"PTMS",0,-1.27292694844554,0.843,0.974,0
"LAMC3",0,-1.2733639895436,0.605,0.878,0
"RNF146",0,-1.2750337956405,0.377,0.632,0
"MT-CO2",0,-1.2780468706036,0.998,0.999,0
"NDUFA4L2",0,-1.27986382365533,0.49,0.854,0
"SETBP1",0,-1.28518655874727,0.49,0.823,0
"AL035446.2",0,-1.28731299235323,0.364,0.642,0
"PDIA5",0,-1.29315465761761,0.548,0.835,0
"TNRC6B",0,-1.29718467955903,0.475,0.761,0
